customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
4350,26-10-2022,ONLINE,4,0,362.19,26-10-2022,16-03-2023,ONLINE,TRUE,4,468.38,94,3,FALSE,none,4.2
332,05-05-2020,YYC-DT,18,6.67,76.86,05-05-2020,01-11-2020,Calgary Downtown,No,86,4033.64,50.63,15,N,None,4.3
8559,22-12-2023,yyc-dt,5,0,232.5,22-12-2023,29-09-2024,Calg Downtown,FALSE,4,233.3,58.65,4,0,,3.8
10484,29-12-2023,YYC-SE,3,0,399.48,29-12-2023,22-09-2024,Calgary SE,,2,178.44,,2,Yes,Damaged Book,3.3
2305,20-10-2022,YYC-SE ,13,3.81,126.17,20-10-2022,29-04-2023,Calg SE,0,32,2146.57,66.12,16,No,NONE,4.2
5353,03-11-2023,YYC-DT,,0,339.47,03-11-2023,22-08-2024,CALGARY DOWNTOWN,0,,1539.28,85.8,12,Yes,WebsiteIssue,4.1
8490,22-03-2019,YYC-SE,19,,209.22,22-03-2019,26-08-2024,Calg SE,No,109,4752.14,45.6,12,N,None ,3.9
11433,23-01-2020,YYC-SE,17,0,54.79,23-01-2020,05-06-2020,Calg SE,1,,8312.45,87.38,19,0,None,3.8
6583,04-12-2019,online,,0,75.69,04-12-2019,31-01-2024,online,No,29,1439.23,50.88,7,1,billing error,4.9
2261,14-12-2022,YYC-DT,12,1.63,140.97,14-12-2022,17-04-2023,Calgary Downtown,FALSE,24,,46.31,12,FALSE,NONE,3.9
10577,29-06-2023,YYC-DT,3,0,87.06,29-06-2023,22-11-2024,calgary downtown,FALSE,3,241.45,58.7,2,0,None ,3.4
1119,03-06-2020,YYC DT,5,0,158.13,,12-12-2020,Calgary Downtown,,19,736.35,40.29,5,Y,,3.5
2419,01-09-2022,YYC SE,2,0,23.64,01-09-2022,01-12-2022,calgary se,FALSE,7,127.5,25.33,3,0,None,4.2
6362,20-01-2022,YYC-DT,10,0,156.77,20-01-2022,28-04-2023,Calgary Downtown  ,0,23,1659.82,75.26,5,No,None ,
9495,25-04-2021,YYC DT,14,4.07,278.48,25-04-2021,22-08-2022,Calg Downtown,FALSE,37,1211.12,31.42,15,No,None ,
9453,30-03-2021,YYC-DT,15,0.56,85.63,30-03-2021,12-01-2022,Calgary Downtown,TRUE,52,4375.82,86.67,19,FALSE,None ,4.5
1545,03-07-2021,yyc-dt,10,1.36,223.47,03-07-2021,,calgary downtown,FALSE,34,,76.41,9,No,none,3.9
2070,08-04-2021,YYC-SE ,,,132.07,08-04-2021,01-05-2023,Calgary SE,FALSE,56,2551.26,44.22,,No,None ,
1497,20-02-2021,YYC-DT,15,0.56,133.13,20-02-2021,02-02-2023,Calg Downtown,FALSE,52,4926.21,89.72,10,1,Website Issue ,3.5
5902,23-06-2020,ONLINE,4,,42.32,23-06-2020,23-09-2022,Online,No,14,346.66,30.38,1,Y,,3.5
3804,04-01-2023,YYC SE,3,0,162.26,04-01-2023,15-02-2024,Calgary Se,1,7,,63.26,4,N,None,5
8162,28-04-2019,ONLINE,14,0,235.97,28-04-2019,13-08-2023,Online,N,64,2865.01,43.85,10,TRUE,late delivery,3.1
10793,05-03-2021,YYC-NW,6,0,32.43,05-03-2021,05-12-2024,Calgary NW,No,20,1699.89,75.85,3,No,,3.6
4463,13-09-2019,YYC-NW,20,2.4,74.41,13-09-2019,25-05-2024,Calgary Nw,TRUE,91,4656.42,49.53,14,No,None ,4
7358,20-09-2021,ONLINE,6,3.47,76.35,20-09-2021,11-03-2023,Online,Yes,,1259.21,64.74,,N,None,4.9
2612,,YYC-SE,9,4.76,183.67,01-10-2020,14-04-2021,CALGARY SE,FALSE,39,6023.76,86.36,12,Yes,None,2.9
6170,05-03-2021,yyc-nw,17,4.1,44.47,05-03-2021,,Calgary NW  ,0,52,4382.33,86.71,14,0,,3.8
5389,10-11-2024,YYC-se,14,2.51,61.45,10-11-2024,05-02-2024,calgary se,FALSE,3,284.05,74.23,7,FALSE,None,4.2
3536,01-03-2019,YYC-SE,17,0,425.1,,29-03-2023,calgary se,N,87,5722.4,66.03,15,FALSE,None ,4
994,13-05-2023,yyc-dt,,0,165.65,13-05-2023,29-01-2024,Calg Downtown,N,30,1156.12,38.76,20,No,,4.2
10646,26-11-2024,YYC-DT ,8,0.27,104.22,26-11-2024,15-07-2024,Calg Downtown,,3,,34.43,,0,None ,4.2
6253,05-06-2021,YYC-SE,11,0,191.11,05-06-2021,14-04-2022,calgary se,No,44,2560.18,60.17,9,N,None,4.2
4868,23-06-2019,ONLINE,0,0,149.22,23-06-2019,,Online,TRUE,10,449.94,49.02,1,N,,4.5
376,28-07-2019,YYC-nw,15,,83.99,28-07-2019,31-01-2021,Calgary NW  ,FALSE,66,4171.09,63.89,9,FALSE,,4.1
10815,,YYC-dt,18,0,286.56,15-07-2024,15-10-2024,CALGARY DOWNTOWN,Y,7,370.51,,21,N,,4.8
9266,22-11-2021,YYC-SE,12,3.73,19.77,22-11-2021,27-07-2023,Calgary SE,Y,29,,34.6,10,FALSE,None,
3606,04-10-2024,yyc-dt,1,0,207.65,04-10-2024,08-05-2024,Calgary Downtown,FALSE,0,0,0.22,4,FALSE,NONE,4.2
8122,09-10-2022,YYC DT,15,0,67.23,09-10-2022,15-12-2023,Calgary Downtown  ,0,30,751.37,25.23,14,No,None,3.5
6426,30-04-2024,YYC-NW,5,,210.26,30-04-2024,14-11-2024,calgary nw,0,1,182.9,89.81,3,No,None ,3.7
8622,11-12-2022,YYC-SE,6,0,226.06,11-12-2022,09-10-2024,CALGARY SE,,,1068,71.02,5,1,None,3.4
2655,16-01-2022,YYC DT,,2.52,112.92,16-01-2022,,Calgary Downtown,0,13,1216.77,81.65,5,FALSE,None ,4.1
4163,05-08-2024,YYC-NW,,0,212.54,05-08-2024,30-11-2024,calgary nw,No,4,250.32,80.92,6,FALSE,None,3.9
2249,,yyc-dt,4,1.24,121.43,26-02-2019,11-08-2020,CALGARY DOWNTOWN,FALSE,16,417.47,27.84,2,N,,4
9212,28-11-2023,YYC-nw,15,1.92,346.57,28-11-2023,19-09-2024,Calg NW,Yes,11,902.23,80.74,14,FALSE,,4.6
443,16-11-2021,YYC-SE,3,1.89,51.24,16-11-2021,,Calgary SE  ,No,9,770.14,76.46,4,N,None,4.3
10589,27-12-2020,YYC-dt,16,0,234.92,27-12-2020,28-09-2022,calgary downtown,FALSE,,2317.92,52.9,13,Yes,None,3.2
3658,04-07-2021,YYC-DT,15,0,235.96,04-07-2021,13-04-2022,calgary downtown,FALSE,47,1364.48,32.63,14,No,none,3.5
4861,10-02-2019,YYC DT,18,1.15,159.05,10-02-2019,19-05-2021,Calg Downtown,FALSE,85,2792.25,,14,No,,2
8826,24-02-2024,YYC-NW ,14,0,133.55,24-02-2024,01-09-2024,Calgary Nw,FALSE,,978.6,88.47,,FALSE,NONE,5
11521,10-01-2019,YYC DT,,1.57,250.78,10-01-2019,25-08-2022,Calgary Downtown  ,0,72,2187.07,28.77,13,FALSE,None,4.3
10913,30-10-2020,YYC-NW,19,0.42,32.3,30-10-2020,12-11-2022,CALGARY NW,FALSE,65,3911.84,66.75,18,TRUE,None,3.5
11596,29-11-2021,YYC-NW,16,5.41,117.19,29-11-2021,09-11-2022,CALGARY NW,TRUE,47,3575.24,76.78,8,No,None,5
473,18-02-2021,YYC-DT ,15,2.97,28.35,18-02-2021,09-01-2024,Calg Downtown,1,,2466.94,42.45,14,FALSE,NONE,4.7
10395,21-10-2023,YYC-dt,,2.81,197.9,21-10-2023,,calgary downtown,FALSE,8,635.12,71.29,7,No,None,3.9
8715,22-05-2023,yyc-se,11,0,237.72,22-05-2023,28-08-2024,Calgary SE,No,18,969.47,58.28,10,N,None,3.6
2858,12-12-2023,YYC SE,16,0,151.51,12-12-2023,03-12-2024,Calg SE,0,16,635.28,38.08,12,No,None ,3.3
7648,07-09-2023,YYC NW,9,1.61,31.35,07-09-2023,08-07-2024,calgary nw,No,13,435.47,38.29,4,Y,BillingError,3.2
7360,15-09-2023,YYC SE,9,0.35,175.42,15-09-2023,10-11-2024,Calgary SE  ,Yes,9,719.88,79.35,9,No,None,4.8
9235,13-06-2019,YYC-DT,8,0,204.34,13-06-2019,16-05-2022,calgary downtown,,29,1643.51,53.37,9,No,None,3.6
10238,07-01-2020,YYC-DT,18,0,131.71,07-01-2020,10-12-2023,Calgary Downtown,0,59,3271.66,53.95,12,0,None,4.2
1672,08-04-2019,YYC-NW,,0,168.99,08-04-2019,23-08-2020,Calg NW,N,62,2497.61,41.39,14,0,None,4.5
5484,23-07-2019,YYC-SE,6,2.39,81.28,,15-04-2022,Calg SE,TRUE,21,,36.14,6,FALSE,None ,4.7
3851,23-05-2021,YYC-NW ,9,0.55,27.66,,06-06-2024,Calgary NW,N,30,2811.93,91.63,5,FALSE,None,4
6279,10-10-2020,YYC-SE ,7,0.71,109.64,10-10-2020,,Calg SE,No,33,1129.66,31.96,10,TRUE,Website Issue,3.1
4679,28-01-2023,YYC DT,12,1.95,220.62,28-01-2023,20-07-2024,calgary downtown,Yes,,1582.13,63.46,11,0,none,3.6
3423,26-12-2020,YYC-NW,7,2.58,114.23,26-12-2020,07-09-2021,calgary nw,1,28,1450.58,55.64,9,No,,4.1
6399,,YYC-se,7,,196.86,14-04-2019,08-05-2024,calgary se,FALSE,,1800.79,46.01,4,FALSE,,3.6
9139,20-08-2019,YYC DT,,,152.38,20-08-2019,,calgary downtown,Yes,21,888.28,41.83,6,0,None ,4.7
5125,21-01-2019,YYC NW,15,0,90.03,21-01-2019,25-08-2024,calgary nw,1,,8209.27,89.63,16,0,,4.2
6977,19-06-2024,YYC-DT,6,3.69,247.48,19-06-2024,23-12-2024,Calgary Downtown,TRUE,3,239.47,79.89,6,0,None,4.8
1235,20-03-2019,ONLINE,4,0.73,108.47,20-03-2019,17-08-2019,Online,FALSE,22,585.28,26.11,4,No,None,3.8
5391,15-08-2020,YYC-NW,16,0.07,17.54,15-08-2020,,CALGARY NW,No,61,4401.94,131.98,12,TRUE,,4.4
1438,24-12-2020,YYC-SE,6,0.15,296.93,24-12-2020,22-12-2023,calgary se,Y,19,1003.95,52.49,7,N,None,4.1
8303,08-01-2023,YYC-DT,12,0,152.32,08-01-2023,11-09-2024,Calgary Downtown,Y,24,1846.92,77.53,9,N,None ,
3500,28-08-2023,YYC-NW,13,2.84,239.03,28-08-2023,09-01-2024,CALGARY NW,N,17,444.45,26.72,14,,None ,4.2
1103,22-11-2019,YYC-DT,18,2.88,158.32,22-11-2019,08-02-2023,Calgary Downtown,No,,3388.3,35.56,,,none,3.9
2605,28-05-2021,YYC DT,,0,165.35,28-05-2021,26-04-2024,Calgary Downtown,N,68,5287.13,82.7,,No,,3.7
618,20-09-2020,YYC-DT,20,0.12,34.41,20-09-2020,16-07-2024,CALGARY DOWNTOWN,No,69,1732.59,28.19,22,FALSE,none,
6074,10-11-2019,YYC-DT,12,0.74,289.13,10-11-2019,19-01-2022,calgary downtown,1,69,2763.26,39.75,13,0,None,5.3
11207,16-12-2021,YYC-NW,6,0,91.38,16-12-2021,31-12-2023,Calgary NW,TRUE,12,1042.61,79.63,5,FALSE,none,5.7
5159,13-05-2024,YYC-nw,14,2.73,47.94,13-05-2024,09-09-2024,Calgary NW  ,0,6,518.44,75.65,12,FALSE,none,2.1
682,26-02-2024,YYC SE,15,0,191.4,26-02-2024,15-11-2024,Calgary Se,Y,10,767.82,85.28,11,FALSE,NONE,4.1
7904,01-05-2020,YYC-dt,0,0,81.68,01-05-2020,13-10-2023,Calgary Downtown  ,0,8,648.6,90.63,4,Yes,None,3.5
3656,02-12-2021,YYC-NW,,0,300.5,02-12-2021,09-04-2024,Calg NW,N,38,3411.74,89.82,12,TRUE,Rude Staff ,4
7969,31-07-2022,yyc-dt,13,,120.26,31-07-2022,20-12-2023,CALGARY DOWNTOWN,No,28,838.18,,13,No,,3.6
5977,15-12-2022,ONLINE,6,1.54,462.29,15-12-2022,28-05-2024,Online,FALSE,11,460.37,48.48,4,FALSE,None ,3.2
1708,05-08-2019,YYC-SE,9,0.71,358.73,05-08-2019,10-12-2024,CALGARY SE,FALSE,28,1396.14,54.66,5,N,,3.8
7575,25-12-2019,yyc-dt,5,0,247.6,25-12-2019,26-04-2020,calgary downtown,FALSE,27,1442.43,48.99,6,TRUE,,3.4
9290,23-07-2019,YYC-NW,10,0.6,185.69,23-07-2019,31-03-2022,Calgary NW  ,FALSE,,2981.1,69.91,8,0,None ,4.5
4800,12-02-2023,YYC-NW,14,0,108.36,12-02-2023,17-03-2024,Calgary NW  ,Y,21,2175.59,100.22,15,Yes,None,4.5
10638,19-09-2024,yyc-dt,10,0,97.04,19-09-2024,01-02-2024,CALGARY DOWNTOWN,N,3,233.92,75.35,8,FALSE,None,4.3
9135,26-09-2022,yyc-dt,6,0,31.43,,24-02-2023,CALGARY DOWNTOWN,N,13,725.56,53.76,5,Y,,3.9
9413,19-05-2022,YYC-SE,4,2.19,384.08,19-05-2022,14-06-2024,calgary se,N,11,1027.47,94.14,4,N,,
8219,08-06-2024,YYC DT,4,2.24,229.78,08-06-2024,18-12-2024,calgary downtown,Yes,3,83.53,43.45,2,FALSE,none,4.1
7596,22-03-2019,YYC-DT,,2.59,210.96,22-03-2019,01-10-2023,calgary downtown,FALSE,84,5398.02,65.14,13,0,None,4.4
242,19-06-2020,YYC-NW,15,0,588.31,19-06-2020,15-11-2021,Calgary Nw,N,56,2047.09,,,0,None,4
881,05-06-2022,yyc-nw,15,0.58,88.98,05-06-2022,18-12-2022,Calgary NW,FALSE,39,1971.28,54.83,10,N,None ,4.5
10670,,YYC-SE ,4,0,271.64,26-01-2023,13-08-2023,Calgary SE,,4,344.72,66.7,4,Yes,WEBSITE ISSUE,
8790,13-07-2021,YYC-DT,11,0,324.01,13-07-2021,11-10-2021,Calgary Downtown  ,TRUE,45,1979.53,45.56,13,0,None,4.1
1385,02-10-2022,YYC-DT ,11,0,72.08,02-10-2022,15-04-2024,Calgary Downtown  ,,25,1915.32,74.1,11,Yes,RUDE STAFF,3.6
8877,25-01-2019,ONLINE,12,1.51,44.83,25-01-2019,31-08-2023,Online,,,4473.52,70.48,7,No,none,3.7
11147,08-06-2019,ONLINE ,3,2.53,103.55,08-06-2019,03-09-2022,Online,No,11,428.12,41.83,2,N,,4
9675,29-04-2021,YYC-DT,,2.46,147.53,29-04-2021,23-10-2024,Calgary Downtown,0,47,3975.56,85.52,,Y,BillingError,4.6
6066,02-12-2021,YYC-SE,9,1.06,96.55,02-12-2021,23-12-2023,Calgary SE,FALSE,28,1527.92,59.74,11,TRUE,,3.6
1033,27-01-2019,YYC-DT,16,2.98,216.2,27-01-2019,11-10-2023,Calgary Downtown,N,66,2542,39.61,14,FALSE,None,3.9
11024,18-12-2021,YYC-DT,12,0.25,134.85,18-12-2021,18-09-2022,Calg Downtown,FALSE,39,1771.5,47.12,13,No,None,4.5
4305,20-04-2022,yyc-dt,5,0.67,145.99,20-04-2022,24-09-2023,calgary downtown,0,7,426.36,69.02,2,,None,4
2468,23-12-2023,yyc-dt,13,1.19,393.76,23-12-2023,16-06-2024,Calgary Downtown  ,TRUE,7,232.02,30.42,12,No,,5
9780,04-02-2022,YYC-NW,6,0,208.98,04-02-2022,25-10-2022,calgary nw,0,14,1007.99,62.95,,FALSE,None,3.9
10814,08-05-2022,YYC-NW,13,0,166.79,08-05-2022,07-12-2024,calgary nw,No,36,1895.56,,,Y,BILLING ERROR,3.1
2001,27-02-2023,YYC-NW,3,1.37,130.15,27-02-2023,11-08-2024,Calg NW,FALSE,5,155.59,26.15,0,FALSE,NONE,4.1
4276,25-07-2022,YYC-DT,18,2.66,82.4,,23-06-2023,CALGARY DOWNTOWN,FALSE,42,1958.82,44.9,,0,,
6601,18-04-2019,YYC-nw,13,1.1,54.81,18-04-2019,27-05-2023,CALGARY NW,0,72,5121.2,72.35,17,Y,RudeStaff,3.2
11900,22-03-2021,yyc-dt,9,0,143.81,22-03-2021,18-02-2023,Calg Downtown,No,26,2066.27,83.14,11,0,,
41,25-01-2020,YYC-SE,2,1.74,32.62,25-01-2020,08-04-2024,CALGARY SE,N,6,304.92,44.67,3,N,,4.6
5065,15-12-2020,YYC-NW,9,0.44,59.25,15-12-2020,,Calgary Nw,N,31,1888.87,58.02,8,N,None,4.1
2056,11-03-2024,ONLINE,13,0,93.42,,22-09-2024,ONLINE,FALSE,10,641.73,63.35,12,FALSE,,3.9
2458,07-03-2022,YYC-DT,11,0.85,56.26,07-03-2022,09-09-2023,Calgary Downtown,No,28,1260.84,,7,No,,4.7
6107,28-02-2023,YYC-DT,2,4.27,80.05,28-02-2023,05-06-2024,Calgary Downtown,N,5,280.43,45.79,,N,None,2.9
117,30-11-2023,YYC-dt,10,0,95.5,30-11-2023,10-06-2024,CALGARY DOWNTOWN,FALSE,10,412.34,53.48,7,N,,4.3
11585,29-05-2021,YYC DT,16,1.01,228.96,29-05-2021,15-06-2024,Calgary Downtown  ,No,46,3860.77,85.18,9,,NONE,3.9
7346,17-09-2020,YYC-DT,12,0,218.65,17-09-2020,07-03-2023,Calgary Downtown  ,,41,1316.17,31.71,9,TRUE,RUDE STAFF,2.9
8595,21-01-2022,online,10,2.17,62.78,21-01-2022,16-10-2024,ONLINE,FALSE,22,1542.39,68.88,7,TRUE,LATE DELIVERY,3.6
9693,04-01-2020,YYC-DT ,5,0.37,126.51,04-01-2020,09-10-2021,Calg Downtown,FALSE,21,910.97,36.91,4,FALSE,NONE,
4097,08-06-2019,YYC-DT,3,1.47,244.73,08-06-2019,12-11-2022,calgary downtown,TRUE,13,455.1,37.34,2,N,,4.5
4976,13-03-2020,YYC SE,3,0,40.81,13-03-2020,17-03-2023,Calgary SE,,7,603.4,77.79,2,0,None,3.3
11791,27-09-2024,YYC-DT,9,0,84.99,27-09-2024,26-01-2024,Calgary Downtown,No,1,140.17,69.04,12,No,None,4.2
3097,31-05-2024,YYC-DT,4,0,216.3,31-05-2024,12-10-2024,Calg Downtown,0,1,42.19,47.45,3,FALSE,None,3.9
9906,05-11-2024,yyc-nw,12,0,3.96,05-11-2024,17-10-2024,calgary nw,N,2,82.28,39.12,12,No,None ,4.1
5122,19-01-2022,YYC-SE,,1.96,76.65,19-01-2022,11-10-2022,CALGARY SE,FALSE,31,2876.51,93.55,16,N,None,3.7
7528,17-07-2021,YYC DT,17,5.01,54.69,17-07-2021,04-05-2022,calgary downtown,FALSE,46,2828.35,36.74,14,1,,1.8
10621,26-11-2024,YYC-NW,9,0,7.73,26-11-2024,,Calgary Nw,FALSE,1,104.2,57.19,11,N,None,3.4
2107,19-01-2019,YYC DT,5,0,132.62,19-01-2019,22-02-2024,CALGARY DOWNTOWN,TRUE,26,1832.29,69.02,4,1,rude staff,4.4
6637,15-10-2022,YYC-NW,6,4.38,53.29,15-10-2022,23-08-2023,Calgary Nw,0,12,521.88,49.09,5,TRUE,LATE DELIVERY,4.3
820,03-03-2022,yyc-se,17,3.36,141.79,03-03-2022,,Calgary SE  ,FALSE,53,3829.23,67.4,21,FALSE,None,4.8
300,15-06-2022,online,3,0,338.1,15-06-2022,06-09-2023,Online,,8,,26.7,2,No,NONE,3.6
3694,01-02-2024,YYC NW,17,0,52.63,01-02-2024,28-11-2024,Calgary NW  ,FALSE,14,,35.06,20,0,None,3.8
7420,20-07-2023,YYC-DT ,6,2.49,74.93,20-07-2023,16-12-2024,Calg Downtown,N,,520.23,74.47,5,No,None ,4.1
6899,17-11-2022,YYC-DT,,0,45.86,17-11-2022,27-08-2023,Calgary Downtown,TRUE,33,1400.72,,,N,,5.3
9394,27-09-2020,YYC-NW,8,2.92,49.99,27-09-2020,01-10-2022,Calgary NW  ,FALSE,26,2032.42,80.25,7,TRUE,damaged book,5.3
4182,17-08-2023,YYC-NW,4,0,67.25,17-08-2023,24-01-2024,Calg NW,FALSE,,80.03,39.52,2,FALSE,None,4.4
10536,13-10-2020,YYC-se,15,0.94,194.76,13-10-2020,23-01-2022,Calg SE,No,77,3688.97,51.87,19,N,None ,1.7
8102,19-07-2023,YYC-dt,10,1.87,65.62,19-07-2023,08-08-2024,Calgary Downtown,No,11,,64.97,10,FALSE,None,
5650,07-08-2024,YYC-DT,5,3.9,179.95,07-08-2024,04-12-2024,calgary downtown,FALSE,1,61.45,58.86,4,FALSE,none,4.1
11109,27-09-2024,ONLINE,3,0,101.83,27-09-2024,02-08-2024,Online,FALSE,0,0,0.35,2,FALSE,None,4.2
7310,23-03-2019,YYC-DT,8,1.29,59.24,23-03-2019,19-11-2024,Calg Downtown,N,51,2431.81,49.08,5,No,NONE,4.7
56,,YYC-DT,4,0.55,209.23,05-10-2022,25-01-2024,Calgary Downtown,FALSE,6,242.2,31.64,4,TRUE,Website Issue,4.3
4844,01-03-2023,online,3,0,80.42,01-03-2023,10-01-2024,online,Y,5,202.49,37.67,,FALSE,None,4.6
5094,,YYC-SE,12,0,175.67,,03-07-2022,Calgary SE  ,TRUE,30,,69.04,15,N,None,4.4
10679,31-10-2020,ONLINE,6,0,105.55,31-10-2020,01-11-2022,ONLINE,,16,1046.96,,5,TRUE,website issue,2.4
9596,11-03-2023,YYC-DT,16,0,120.21,11-03-2023,,Calgary Downtown  ,No,22,895.79,36.91,18,,,4.2
5426,04-07-2024,online,2,0,179.06,04-07-2024,,online,FALSE,0,2.71,0,2,N,None,4.1
1659,20-05-2023,YYC-DT,11,0,470.51,20-05-2023,15-09-2023,Calgary Downtown  ,0,14,,89.22,8,,None ,4.2
6244,03-01-2019,YYC-DT,15,2.11,177.43,03-01-2019,02-04-2021,CALGARY DOWNTOWN,No,,3284.78,38.54,13,FALSE,None ,2.9
7794,10-03-2023,YYC-DT,11,1.55,132.32,10-03-2023,08-10-2023,Calgary Downtown,FALSE,20,849.18,42.53,8,FALSE,None ,4.6
4039,03-01-2021,YYC NW,18,0,37.78,03-01-2021,03-10-2023,Calgary NW,No,80,6226.34,77.12,21,0,,4.2
11131,25-01-2023,YYC-DT,2,0,121.9,25-01-2023,,Calgary Downtown  ,TRUE,4,354.61,70.92,3,FALSE,NONE,4.2
9317,10-08-2021,YYC-NW,21,0,94.5,10-08-2021,12-04-2024,CALGARY NW,FALSE,49,2130.94,44.14,,FALSE,,6.1
10072,23-01-2020,YYC-DT,13,,92.1,23-01-2020,21-07-2024,calgary downtown,FALSE,61,4054.72,28.1,14,N,None,4.1
6383,01-06-2023,YYC-NW,10,3.95,177.46,01-06-2023,22-07-2024,Calgary NW  ,FALSE,19,1241.01,71.06,8,TRUE,,
7952,01-11-2022,ONLINE,7,0,155.84,01-11-2022,11-07-2023,Online  ,FALSE,15,389.99,27.07,8,Y,,2.7
11026,16-01-2023,YYC-DT ,8,0.76,311.6,16-01-2023,02-10-2023,Calgary Downtown,N,16,1088.98,76.97,8,No,,3.2
5871,02-08-2020,YYC-DT ,5,0.73,64.25,02-08-2020,11-01-2021,CALGARY DOWNTOWN,1,14,711.32,47.25,5,TRUE,WebsiteIssue,4.4
11730,13-02-2023,YYC-nw,18,0.07,206.79,13-02-2023,23-06-2023,Calgary NW,0,27,796.22,30.88,14,No,none,3.7
8232,28-03-2022,YYC-NW,15,0.53,140.16,28-03-2022,25-07-2024,Calgary NW,No,,1245.41,33.86,7,FALSE,NONE,3.3
1457,02-12-2021,YYC NW,18,1.99,73.08,02-12-2021,11-09-2024,CALGARY NW,No,,3692.24,73.39,15,0,None ,3.9
8744,,YYC DT,14,0.89,151.36,13-10-2021,06-12-2022,Calg Downtown,FALSE,31,2627.56,87.98,16,1,Late Delivery,4
1440,01-09-2022,YYC DT,20,3.91,79.95,01-09-2022,,Calgary Downtown,N,,1805.63,38.48,21,FALSE,None ,4
673,15-10-2023,YYC-SE,12,,268.96,15-10-2023,25-12-2024,Calgary SE,0,15,814.37,49.57,13,,NONE,3.6
4047,28-06-2022,YYC-NW,6,,363.1,28-06-2022,11-03-2024,calgary nw,FALSE,,1099.65,70.13,6,No,None ,4
6986,,YYC NW,17,0,83.78,07-12-2024,27-03-2024,Calgary NW,No,3,414.68,84.89,9,FALSE,None,3.7
11540,,YYC-NW,12,3.79,119.86,19-12-2020,26-04-2021,Calgary NW  ,FALSE,36,,90.89,11,0,None,3
3308,15-07-2021,YYC-DT ,5,0.4,66.68,15-07-2021,21-05-2022,CALGARY DOWNTOWN,FALSE,12,481.33,48.32,1,0,None,4.7
1195,11-02-2022,ONLINE,,0,311.9,11-02-2022,29-05-2022,Online  ,FALSE,6,386.4,78.44,,TRUE,Late Delivery ,3.4
10047,08-08-2019,YYC-se,11,0,152.12,08-08-2019,31-12-2021,Calgary SE  ,No,48,3406.83,70.92,6,FALSE,None,2.9
10298,16-10-2021,YYC-nw,20,,54.08,16-10-2021,24-02-2024,Calgary NW  ,N,65,5504.06,84.37,17,No,none,3.9
8223,02-09-2023,yyc-dt,5,1.41,175.78,02-09-2023,20-02-2024,Calgary Downtown  ,Y,7,,56.22,3,No,None,4.5
7093,05-01-2022,YYC-NW,15,2.5,281.16,05-01-2022,13-12-2023,calgary nw,Yes,46,2694.01,61.54,12,FALSE,None,
911,19-03-2019,YYC-DT,8,2.14,47.11,19-03-2019,29-01-2023,Calgary Downtown,,55,3671.55,,,0,,3.5
9594,09-07-2022,YYC-NW ,15,0,176.59,09-07-2022,25-08-2023,Calgary NW  ,TRUE,36,2839.23,80.48,8,No,,3.8
9687,11-03-2023,YYC-DT ,14,0,43.29,11-03-2023,,Calg Downtown,N,21,1715.16,78.27,10,FALSE,,3.7
483,27-06-2019,YYC-nw,17,0.09,346.53,,14-08-2023,Calgary NW,,87,3468.81,41.43,11,0,None ,
7723,11-06-2022,yyc-se,19,0,119.28,11-06-2022,08-10-2024,calgary se,No,33,1466.93,45.52,,N,None ,
7250,,YYC-DT ,6,0.23,99.77,13-09-2024,25-12-2024,Calg Downtown,FALSE,0,25.41,33.4,3,FALSE,None ,
6540,28-07-2020,ONLINE,10,0,89.98,28-07-2020,15-08-2024,Online,TRUE,42,3037.83,75.36,6,N,,4.1
3671,27-10-2019,ONLINE,8,0.77,28.8,,19-09-2020,Online,TRUE,41,1303.75,,4,0,NONE,
6087,09-06-2019,yyc-dt,6,4.02,80.1,09-06-2019,08-08-2024,Calgary Downtown,0,,2537.15,,5,FALSE,,3.8
7865,24-08-2022,ONLINE,7,2.32,178.2,24-08-2022,14-05-2023,ONLINE,No,15,1691.16,94.66,10,FALSE,None ,4.4
4219,04-02-2022,YYC DT,15,0,95.01,04-02-2022,,CALGARY DOWNTOWN,1,34,1258.7,40.41,13,FALSE,None ,5.3
7431,27-08-2024,YYC-DT,11,1.75,184.2,27-08-2024,02-12-2024,CALGARY DOWNTOWN,0,3,212.87,73.97,5,FALSE,,4
9804,20-03-2020,YYC-NW,11,,397.57,20-03-2020,02-10-2024,Calgary NW,,43,2106.22,46.9,9,FALSE,None,3.3
8758,23-02-2023,YYC-dt,4,1.42,139.68,23-02-2023,02-04-2024,CALGARY DOWNTOWN,N,5,291.14,58.98,4,FALSE,,3.9
5463,05-07-2020,YYC-NW,3,0.15,210.27,05-07-2020,09-03-2024,Calg NW,Y,21,1567.17,82.43,4,,None,4.3
11579,31-12-2022,yyc-dt,5,0,124.89,31-12-2022,,Calgary Downtown  ,No,9,282.29,27.32,3,N,None ,4.6
6264,26-11-2019,YYC-dt,14,1.07,163.75,26-11-2019,09-06-2023,Calgary Downtown,0,,4748.46,69.36,7,Yes,,3.2
11675,14-05-2021,ONLINE ,6,,216.09,14-05-2021,02-12-2021,online,0,18,1724.13,90.39,4,N,none,4.7
